activity,fpr,tpr,auc
activity_self_selected_gait_speed,0.027246376811594204,0.8786407766990292,0.9853489517377233
activity_self_selected_gait_speed,0.02782608695652174,0.8810679611650486,0.9853489517377233
activity_self_selected_gait_speed,0.02782608695652174,0.8822815533980582,0.9853489517377233
activity_self_selected_gait_speed,0.028405797101449276,0.8822815533980582,0.9853489517377233
activity_self_selected_gait_speed,0.028985507246376812,0.8883495145631068,0.9853489517377233
activity_self_selected_gait_speed,0.028985507246376812,0.8938106796116505,0.9853489517377233
activity_self_selected_gait_speed,0.029565217391304348,0.8956310679611651,0.9853489517377233
activity_self_selected_gait_speed,0.030144927536231884,0.8956310679611651,0.9853489517377233
activity_self_selected_gait_speed,0.03072463768115942,0.899878640776699,0.9853489517377233
activity_self_selected_gait_speed,0.03072463768115942,0.9010922330097088,0.9853489517377233
activity_self_selected_gait_speed,0.03130434782608696,0.9029126213592233,0.9853489517377233
activity_self_selected_gait_speed,0.03188405797101449,0.9029126213592233,0.9853489517377233
activity_self_selected_gait_speed,0.03188405797101449,0.9059466019417476,0.9853489517377233
activity_self_selected_gait_speed,0.03246376811594203,0.9071601941747572,0.9853489517377233
activity_self_selected_gait_speed,0.0336231884057971,0.9071601941747572,0.9853489517377233
activity_self_selected_gait_speed,0.034202898550724635,0.9120145631067961,0.9853489517377233
activity_self_selected_gait_speed,0.034202898550724635,0.912621359223301,0.9853489517377233
activity_self_selected_gait_speed,0.034782608695652174,0.9132281553398058,0.9853489517377233
activity_self_selected_gait_speed,0.035942028985507246,0.9132281553398058,0.9853489517377233
activity_self_selected_gait_speed,0.036521739130434785,0.9138349514563107,0.9853489517377233
activity_self_selected_gait_speed,0.036521739130434785,0.9174757281553398,0.9853489517377233
activity_self_selected_gait_speed,0.03826086956521739,0.9174757281553398,0.9853489517377233
activity_self_selected_gait_speed,0.03942028985507246,0.9180825242718447,0.9853489517377233
activity_self_selected_gait_speed,0.03942028985507246,0.9186893203883495,0.9853489517377233
activity_self_selected_gait_speed,0.04115942028985507,0.9199029126213593,0.9853489517377233
activity_self_selected_gait_speed,0.042318840579710144,0.9199029126213593,0.9853489517377233
activity_self_selected_gait_speed,0.04521739130434783,0.9217233009708737,0.9853489517377233
activity_self_selected_gait_speed,0.04521739130434783,0.9235436893203883,0.9853489517377233
activity_self_selected_gait_speed,0.04579710144927536,0.9241504854368932,0.9853489517377233
activity_self_selected_gait_speed,0.04695652173913043,0.9241504854368932,0.9853489517377233
activity_self_selected_gait_speed,0.04695652173913043,0.9259708737864077,0.9853489517377233
activity_self_selected_gait_speed,0.04753623188405797,0.9265776699029126,0.9853489517377233
activity_self_selected_gait_speed,0.050434782608695654,0.9265776699029126,0.9853489517377233
activity_self_selected_gait_speed,0.051014492753623186,0.929004854368932,0.9853489517377233
activity_self_selected_gait_speed,0.051014492753623186,0.9296116504854369,0.9853489517377233
activity_self_selected_gait_speed,0.05217391304347826,0.9308252427184466,0.9853489517377233
activity_self_selected_gait_speed,0.05333333333333334,0.9308252427184466,0.9853489517377233
activity_self_selected_gait_speed,0.05391304347826087,0.9314320388349514,0.9853489517377233
activity_self_selected_gait_speed,0.05391304347826087,0.9338592233009708,0.9853489517377233
activity_self_selected_gait_speed,0.05449275362318841,0.9338592233009708,0.9853489517377233
activity_self_selected_gait_speed,0.05565217391304348,0.9368932038834952,0.9853489517377233
activity_self_selected_gait_speed,0.05565217391304348,0.9381067961165048,0.9853489517377233
activity_self_selected_gait_speed,0.05623188405797101,0.9387135922330098,0.9853489517377233
activity_self_selected_gait_speed,0.057391304347826085,0.9387135922330098,0.9853489517377233
activity_self_selected_gait_speed,0.06086956521739131,0.9411407766990292,0.9853489517377233
activity_self_selected_gait_speed,0.06086956521739131,0.941747572815534,0.9853489517377233
activity_self_selected_gait_speed,0.06144927536231884,0.941747572815534,0.9853489517377233
activity_self_selected_gait_speed,0.06202898550724638,0.9423543689320388,0.9853489517377233
activity_self_selected_gait_speed,0.06202898550724638,0.9435679611650486,0.9853489517377233
activity_self_selected_gait_speed,0.06318840579710144,0.9466019417475728,0.9853489517377233
activity_self_selected_gait_speed,0.06376811594202898,0.9466019417475728,0.9853489517377233
activity_self_selected_gait_speed,0.06608695652173913,0.9472087378640777,0.9853489517377233
activity_self_selected_gait_speed,0.06608695652173913,0.9478155339805825,0.9853489517377233
activity_self_selected_gait_speed,0.06782608695652174,0.9484223300970874,0.9853489517377233
activity_self_selected_gait_speed,0.06840579710144927,0.9484223300970874,0.9853489517377233
activity_self_selected_gait_speed,0.06840579710144927,0.9496359223300971,0.9853489517377233
activity_self_selected_gait_speed,0.06898550724637681,0.9514563106796117,0.9853489517377233
activity_self_selected_gait_speed,0.07072463768115941,0.9514563106796117,0.9853489517377233
activity_self_selected_gait_speed,0.07130434782608695,0.9538834951456311,0.9853489517377233
activity_self_selected_gait_speed,0.07130434782608695,0.9544902912621359,0.9853489517377233
activity_self_selected_gait_speed,0.07188405797101449,0.9557038834951457,0.9853489517377233
activity_self_selected_gait_speed,0.0736231884057971,0.9557038834951457,0.9853489517377233
activity_self_selected_gait_speed,0.07652173913043478,0.9563106796116505,0.9853489517377233
activity_self_selected_gait_speed,0.07652173913043478,0.9569174757281553,0.9853489517377233
activity_self_selected_gait_speed,0.07710144927536232,0.9569174757281553,0.9853489517377233
activity_self_selected_gait_speed,0.07768115942028986,0.9581310679611651,0.9853489517377233
activity_self_selected_gait_speed,0.07768115942028986,0.9605582524271845,0.9853489517377233
activity_self_selected_gait_speed,0.0817391304347826,0.9617718446601942,0.9853489517377233
activity_self_selected_gait_speed,0.08347826086956522,0.9617718446601942,0.9853489517377233
activity_self_selected_gait_speed,0.08521739130434783,0.962378640776699,0.9853489517377233
activity_self_selected_gait_speed,0.08521739130434783,0.9629854368932039,0.9853489517377233
activity_self_selected_gait_speed,0.08753623188405797,0.9641990291262136,0.9853489517377233
activity_self_selected_gait_speed,0.0927536231884058,0.9641990291262136,0.9853489517377233
activity_self_selected_gait_speed,0.0927536231884058,0.9648058252427184,0.9853489517377233
activity_self_selected_gait_speed,0.09333333333333334,0.9654126213592233,0.9853489517377233
activity_self_selected_gait_speed,0.09739130434782609,0.9654126213592233,0.9853489517377233
activity_self_selected_gait_speed,0.09913043478260869,0.9660194174757282,0.9853489517377233
activity_self_selected_gait_speed,0.09913043478260869,0.966626213592233,0.9853489517377233
activity_self_selected_gait_speed,0.09971014492753623,0.9678398058252428,0.9853489517377233
activity_self_selected_gait_speed,0.10144927536231885,0.9678398058252428,0.9853489517377233
activity_self_selected_gait_speed,0.10202898550724637,0.9684466019417476,0.9853489517377233
activity_self_selected_gait_speed,0.10202898550724637,0.9690533980582524,0.9853489517377233
activity_self_selected_gait_speed,0.10666666666666667,0.9690533980582524,0.9853489517377233
activity_self_selected_gait_speed,0.10782608695652174,0.9696601941747572,0.9853489517377233
activity_self_selected_gait_speed,0.10782608695652174,0.9702669902912622,0.9853489517377233
activity_self_selected_gait_speed,0.11304347826086956,0.970873786407767,0.9853489517377233
activity_self_selected_gait_speed,0.1136231884057971,0.970873786407767,0.9853489517377233
activity_self_selected_gait_speed,0.12173913043478261,0.9714805825242718,0.9853489517377233
activity_self_selected_gait_speed,0.12173913043478261,0.9726941747572816,0.9853489517377233
activity_self_selected_gait_speed,0.1246376811594203,0.9739077669902912,0.9853489517377233
activity_self_selected_gait_speed,0.1263768115942029,0.9739077669902912,0.9853489517377233
activity_self_selected_gait_speed,0.1263768115942029,0.9745145631067961,0.9853489517377233
activity_self_selected_gait_speed,0.12927536231884057,0.975121359223301,0.9853489517377233
activity_self_selected_gait_speed,0.1310144927536232,0.975121359223301,0.9853489517377233
activity_self_selected_gait_speed,0.13623188405797101,0.9757281553398058,0.9853489517377233
activity_self_selected_gait_speed,0.13623188405797101,0.9763349514563107,0.9853489517377233
activity_self_selected_gait_speed,0.1408695652173913,0.9769417475728155,0.9853489517377233
activity_self_selected_gait_speed,0.14492753623188406,0.9769417475728155,0.9853489517377233
activity_self_selected_gait_speed,0.14492753623188406,0.9781553398058253,0.9853489517377233
activity_self_selected_gait_speed,0.14666666666666667,0.9787621359223301,0.9853489517377233
activity_self_selected_gait_speed,0.14840579710144927,0.9787621359223301,0.9853489517377233
activity_self_selected_gait_speed,0.15072463768115943,0.9793689320388349,0.9853489517377233
activity_self_selected_gait_speed,0.15072463768115943,0.9799757281553398,0.9853489517377233
activity_self_selected_gait_speed,0.15884057971014492,0.9811893203883495,0.9853489517377233
activity_self_selected_gait_speed,0.15942028985507245,0.9811893203883495,0.9853489517377233
activity_self_selected_gait_speed,0.16,0.9824029126213593,0.9853489517377233
activity_self_selected_gait_speed,0.16,0.9830097087378641,0.9853489517377233
activity_self_selected_gait_speed,0.1698550724637681,0.9830097087378641,0.9853489517377233
activity_self_selected_gait_speed,0.19246376811594204,0.9836165048543689,0.9853489517377233
activity_self_selected_gait_speed,0.19246376811594204,0.9842233009708737,0.9853489517377233
activity_self_selected_gait_speed,0.21797101449275363,0.9848300970873787,0.9853489517377233
activity_self_selected_gait_speed,0.22376811594202897,0.9848300970873787,0.9853489517377233
activity_self_selected_gait_speed,0.22956521739130434,0.9860436893203883,0.9853489517377233
activity_self_selected_gait_speed,0.22956521739130434,0.9866504854368932,0.9853489517377233
activity_self_selected_gait_speed,0.23304347826086957,0.9872572815533981,0.9853489517377233
activity_self_selected_gait_speed,0.23478260869565218,0.9872572815533981,0.9853489517377233
activity_self_selected_gait_speed,0.23478260869565218,0.9878640776699029,0.9853489517377233
activity_self_selected_gait_speed,0.2371014492753623,0.9884708737864077,0.9853489517377233
activity_self_selected_gait_speed,0.26608695652173914,0.9884708737864077,0.9853489517377233
activity_self_selected_gait_speed,0.2689855072463768,0.9890776699029126,0.9853489517377233
activity_self_selected_gait_speed,0.2689855072463768,0.9896844660194175,0.9853489517377233
activity_self_selected_gait_speed,0.271304347826087,0.9902912621359223,0.9853489517377233
activity_self_selected_gait_speed,0.2753623188405797,0.9902912621359223,0.9853489517377233
activity_self_selected_gait_speed,0.28,0.991504854368932,0.9853489517377233
activity_self_selected_gait_speed,0.28,0.9927184466019418,0.9853489517377233
activity_self_selected_gait_speed,0.2846376811594203,0.9927184466019418,0.9853489517377233
activity_self_selected_gait_speed,0.2991304347826087,0.9933252427184466,0.9853489517377233
activity_self_selected_gait_speed,0.2991304347826087,0.9939320388349514,0.9853489517377233
activity_self_selected_gait_speed,0.3257971014492754,0.9945388349514563,0.9853489517377233
activity_self_selected_gait_speed,0.3397101449275362,0.9945388349514563,0.9853489517377233
activity_self_selected_gait_speed,0.35478260869565215,0.9951456310679612,0.9853489517377233
activity_self_selected_gait_speed,0.35478260869565215,0.995752427184466,0.9853489517377233
activity_self_selected_gait_speed,0.37333333333333335,0.9963592233009708,0.9853489517377233
activity_self_selected_gait_speed,0.383768115942029,0.9963592233009708,0.9853489517377233
activity_self_selected_gait_speed,0.383768115942029,0.9969660194174758,0.9853489517377233
activity_self_selected_gait_speed,0.42318840579710143,0.9975728155339806,0.9853489517377233
activity_self_selected_gait_speed,0.4492753623188406,0.9975728155339806,0.9853489517377233
activity_self_selected_gait_speed,0.4539130434782609,0.9981796116504854,0.9853489517377233
activity_self_selected_gait_speed,0.4539130434782609,0.9987864077669902,0.9853489517377233
activity_self_selected_gait_speed,0.7785507246376812,0.9993932038834952,0.9853489517377233
activity_self_selected_gait_speed,0.9055072463768116,0.9993932038834952,0.9853489517377233
activity_self_selected_gait_speed,1.0,1.0,0.9853489517377233
activity_stationary_walk,0.0,0.0,0.976556911376563
activity_stationary_walk,0.0,0.0005861664712778429,0.976556911376563
activity_stationary_walk,0.0005537098560354374,0.24912075029308323,0.976556911376563
activity_stationary_walk,0.0011074197120708748,0.2532239155920281,0.976556911376563
activity_stationary_walk,0.0016611295681063123,0.28311840562719814,0.976556911376563
activity_stationary_walk,0.0022148394241417496,0.2854630715123095,0.976556911376563
activity_stationary_walk,0.0027685492801771874,0.2889800703399766,0.976556911376563
activity_stationary_walk,0.0033222591362126247,0.4601406799531067,0.976556911376563
activity_stationary_walk,0.003875968992248062,0.4794841735052755,0.976556911376563
activity_stationary_walk,0.004429678848283499,0.4806565064478312,0.976556911376563
activity_stationary_walk,0.0049833887043189366,0.5082063305978898,0.976556911376563
activity_stationary_walk,0.005537098560354375,0.5093786635404455,0.976556911376563
activity_stationary_walk,0.006090808416389812,0.5545134818288394,0.976556911376563
activity_stationary_walk,0.006644518272425249,0.5814771395076201,0.976556911376563
activity_stationary_walk,0.007198228128460687,0.5832356389214537,0.976556911376563
activity_stationary_walk,0.007751937984496124,0.6008206330597889,0.976556911376563
activity_stationary_walk,0.008305647840531562,0.6031652989449003,0.976556911376563
activity_stationary_walk,0.008859357696566999,0.6307151230949589,0.976556911376563
activity_stationary_walk,0.009413067552602437,0.6565064478311841,0.976556911376563
activity_stationary_walk,0.009966777408637873,0.6629542790152403,0.976556911376563
activity_stationary_walk,0.010520487264673311,0.6840562719812426,0.976556911376563
activity_stationary_walk,0.01107419712070875,0.6881594372801876,0.976556911376563
activity_stationary_walk,0.011627906976744186,0.701641266119578,0.976556911376563
activity_stationary_walk,0.011627906976744186,0.7291910902696366,0.976556911376563
activity_stationary_walk,0.012181616832779624,0.7309495896834701,0.976556911376563
activity_stationary_walk,0.01273532668881506,0.7332942555685815,0.976556911376563
activity_stationary_walk,0.013289036544850499,0.7450175849941383,0.976556911376563
activity_stationary_walk,0.013842746400885935,0.7672919109026963,0.976556911376563
activity_stationary_walk,0.014396456256921373,0.7737397420867527,0.976556911376563
activity_stationary_walk,0.014950166112956811,0.7790152403282532,0.976556911376563
activity_stationary_walk,0.015503875968992248,0.7819460726846424,0.976556911376563
activity_stationary_walk,0.016057585825027684,0.787221570926143,0.976556911376563
activity_stationary_walk,0.01716500553709856,0.7895662368112544,0.976556911376563
activity_stationary_walk,0.017718715393133997,0.7913247362250879,0.976556911376563
activity_stationary_walk,0.018826135105204873,0.7989449003516998,0.976556911376563
activity_stationary_walk,0.01937984496124031,0.8083235638921453,0.976556911376563
activity_stationary_walk,0.019933554817275746,0.8165298944900352,0.976556911376563
activity_stationary_walk,0.02159468438538206,0.8200468933177022,0.976556911376563
activity_stationary_walk,0.0221483942414175,0.8218053927315357,0.976556911376563
activity_stationary_walk,0.023255813953488372,0.8229777256740914,0.976556911376563
activity_stationary_walk,0.023809523809523808,0.8276670574443142,0.976556911376563
activity_stationary_walk,0.024363233665559248,0.8294255568581477,0.976556911376563
activity_stationary_walk,0.02602436323366556,0.8317702227432591,0.976556911376563
activity_stationary_walk,0.026578073089700997,0.8352872215709262,0.976556911376563
activity_stationary_walk,0.027131782945736434,0.835873388042204,0.976556911376563
activity_stationary_walk,0.02823920265780731,0.835873388042204,0.976556911376563
activity_stationary_walk,0.028792912513842746,0.8388042203985931,0.976556911376563
activity_stationary_walk,0.029346622369878183,0.8423212192262602,0.976556911376563
activity_stationary_walk,0.029900332225913623,0.8511137162954279,0.976556911376563
activity_stationary_walk,0.03045404208194906,0.8516998827667057,0.976556911376563
activity_stationary_walk,0.031007751937984496,0.8522860492379836,0.976556911376563
activity_stationary_walk,0.03156146179401993,0.8534583821805393,0.976556911376563
activity_stationary_walk,0.03211517165005537,0.8540445486518171,0.976556911376563
activity_stationary_walk,0.03322259136212625,0.854630715123095,0.976556911376563
activity_stationary_walk,0.03433001107419712,0.8563892145369285,0.976556911376563
activity_stationary_walk,0.03488372093023256,0.8587338804220399,0.976556911376563
activity_stationary_walk,0.036544850498338874,0.8610785463071512,0.976556911376563
activity_stationary_walk,0.03765227021040975,0.861664712778429,0.976556911376563
activity_stationary_walk,0.03820598006644518,0.8645955451348183,0.976556911376563
activity_stationary_walk,0.03875968992248062,0.865767878077374,0.976556911376563
activity_stationary_walk,0.039313399778516056,0.8669402110199297,0.976556911376563
activity_stationary_walk,0.03986710963455149,0.8686987104337632,0.976556911376563
activity_stationary_walk,0.040420819490586936,0.8692848769050411,0.976556911376563
activity_stationary_walk,0.042081949058693245,0.8728018757327081,0.976556911376563
activity_stationary_walk,0.04263565891472868,0.8733880422039859,0.976556911376563
activity_stationary_walk,0.04318936877076412,0.8763188745603752,0.976556911376563
activity_stationary_walk,0.043743078626799554,0.8780773739742087,0.976556911376563
activity_stationary_walk,0.043743078626799554,0.8786635404454866,0.976556911376563
activity_stationary_walk,0.044296788482835,0.8798358733880423,0.976556911376563
activity_stationary_walk,0.04540420819490587,0.8821805392731535,0.976556911376563
activity_stationary_walk,0.046511627906976744,0.8827667057444314,0.976556911376563
activity_stationary_walk,0.04983388704318937,0.8845252051582649,0.976556911376563
activity_stationary_walk,0.050387596899224806,0.8874560375146542,0.976556911376563
activity_stationary_walk,0.05094130675526024,0.888042203985932,0.976556911376563
activity_stationary_walk,0.05204872646733112,0.8886283704572099,0.976556911376563
activity_stationary_walk,0.053156146179401995,0.8892145369284877,0.976556911376563
activity_stationary_walk,0.054817275747508304,0.8898007033997656,0.976556911376563
activity_stationary_walk,0.05537098560354374,0.8921453692848769,0.976556911376563
activity_stationary_walk,0.05647840531561462,0.8968347010550997,0.976556911376563
activity_stationary_walk,0.05703211517165006,0.8974208675263775,0.976556911376563
activity_stationary_walk,0.059800664451827246,0.8980070339976554,0.976556911376563
activity_stationary_walk,0.06201550387596899,0.9003516998827668,0.976556911376563
activity_stationary_walk,0.06312292358803986,0.9021101992966002,0.976556911376563
activity_stationary_walk,0.06423034330011074,0.902696365767878,0.976556911376563
activity_stationary_walk,0.06589147286821706,0.9038686987104337,0.976556911376563
activity_stationary_walk,0.06755260243632337,0.906799531066823,0.976556911376563
activity_stationary_walk,0.0681063122923588,0.9079718640093787,0.976556911376563
activity_stationary_walk,0.06976744186046512,0.9109026963657679,0.976556911376563
activity_stationary_walk,0.07032115171650055,0.9114888628370457,0.976556911376563
activity_stationary_walk,0.07087486157253599,0.9114888628370457,0.976556911376563
activity_stationary_walk,0.07142857142857142,0.9138335287221571,0.976556911376563
activity_stationary_walk,0.07308970099667775,0.9144196951934349,0.976556911376563
activity_stationary_walk,0.07364341085271318,0.9150058616647128,0.976556911376563
activity_stationary_walk,0.07419712070874862,0.917936694021102,0.976556911376563
activity_stationary_walk,0.07585825027685493,0.9191090269636577,0.976556911376563
activity_stationary_walk,0.0769656699889258,0.9202813599062134,0.976556911376563
activity_stationary_walk,0.07751937984496124,0.9208675263774913,0.976556911376563
activity_stationary_walk,0.07862679955703211,0.9214536928487691,0.976556911376563
activity_stationary_walk,0.07918050941306755,0.9261430246189918,0.976556911376563
activity_stationary_walk,0.08084163898117387,0.9279015240328253,0.976556911376563
activity_stationary_walk,0.08139534883720931,0.929073856975381,0.976556911376563
activity_stationary_walk,0.08305647840531562,0.9302461899179367,0.976556911376563
activity_stationary_walk,0.08416389811738649,0.9308323563892146,0.976556911376563
activity_stationary_walk,0.08471760797342193,0.9314185228604924,0.976556911376563
activity_stationary_walk,0.08637873754152824,0.9331770222743259,0.976556911376563
activity_stationary_walk,0.08693244739756367,0.9337631887456037,0.976556911376563
activity_stationary_walk,0.09080841638981174,0.9343493552168816,0.976556911376563
activity_stationary_walk,0.09136212624584718,0.9349355216881594,0.976556911376563
activity_stationary_walk,0.09191583610188261,0.9355216881594373,0.976556911376563
activity_stationary_walk,0.09246954595791805,0.9361078546307151,0.976556911376563
activity_stationary_walk,0.09302325581395349,0.9372801875732708,0.976556911376563
activity_stationary_walk,0.09302325581395349,0.9378663540445487,0.976556911376563
activity_stationary_walk,0.09413067552602436,0.9384525205158265,0.976556911376563
activity_stationary_walk,0.09523809523809523,0.9390386869871044,0.976556911376563
activity_stationary_walk,0.09634551495016612,0.9407971864009379,0.976556911376563
activity_stationary_walk,0.09745293466223699,0.9425556858147714,0.976556911376563
activity_stationary_walk,0.09800664451827243,0.9431418522860492,0.976556911376563
activity_stationary_walk,0.09856035437430787,0.943728018757327,0.976556911376563
activity_stationary_walk,0.0991140642303433,0.9443141852286049,0.976556911376563
activity_stationary_walk,0.10022148394241417,0.9449003516998827,0.976556911376563
activity_stationary_walk,0.10077519379844961,0.9454865181711606,0.976556911376563
activity_stationary_walk,0.10188261351052048,0.9460726846424384,0.976556911376563
activity_stationary_walk,0.10908084163898117,0.9466588511137163,0.976556911376563
activity_stationary_walk,0.11184939091915837,0.9472450175849941,0.976556911376563
activity_stationary_walk,0.11406423034330011,0.9484173505275498,0.976556911376563
activity_stationary_walk,0.11794019933554817,0.9490035169988277,0.976556911376563
activity_stationary_walk,0.1184939091915836,0.9495896834701055,0.976556911376563
activity_stationary_walk,0.11904761904761904,0.9513481828839391,0.976556911376563
activity_stationary_walk,0.12015503875968993,0.9525205158264948,0.976556911376563
activity_stationary_walk,0.12292358803986711,0.9531066822977726,0.976556911376563
activity_stationary_walk,0.12347729789590255,0.9536928487690504,0.976556911376563
activity_stationary_walk,0.12403100775193798,0.9542790152403282,0.976556911376563
activity_stationary_walk,0.12513842746400886,0.9548651817116061,0.976556911376563
activity_stationary_walk,0.1256921373200443,0.9548651817116061,0.976556911376563
activity_stationary_walk,0.12846068660022147,0.9554513481828839,0.976556911376563
activity_stationary_walk,0.13122923588039867,0.9577960140679953,0.976556911376563
activity_stationary_walk,0.13233665559246954,0.9583821805392732,0.976556911376563
activity_stationary_walk,0.132890365448505,0.958968347010551,0.976556911376563
activity_stationary_walk,0.13399778516057587,0.9595545134818289,0.976556911376563
activity_stationary_walk,0.13676633444075303,0.9601406799531067,0.976556911376563
activity_stationary_walk,0.13732004429678848,0.9607268464243846,0.976556911376563
activity_stationary_walk,0.14230343300110743,0.9613130128956624,0.976556911376563
activity_stationary_walk,0.14285714285714285,0.9624853458382181,0.976556911376563
activity_stationary_walk,0.1450719822812846,0.963071512309496,0.976556911376563
activity_stationary_walk,0.1511627906976744,0.9642438452520515,0.976556911376563
activity_stationary_walk,0.1611295681063123,0.9648300117233294,0.976556911376563
activity_stationary_walk,0.16334440753045404,0.9654161781946072,0.976556911376563
activity_stationary_walk,0.1638981173864895,0.9665885111371629,0.976556911376563
activity_stationary_walk,0.16777408637873753,0.9671746776084408,0.976556911376563
activity_stationary_walk,0.17220376522702105,0.9677608440797186,0.976556911376563
activity_stationary_walk,0.17386489479512734,0.9683470105509965,0.976556911376563
activity_stationary_walk,0.17552602436323367,0.9689331770222743,0.976556911376563
activity_stationary_walk,0.17663344407530454,0.9695193434935522,0.976556911376563
activity_stationary_walk,0.17995570321151716,0.97010550996483,0.976556911376563
activity_stationary_walk,0.18272425249169436,0.9706916764361079,0.976556911376563
activity_stationary_walk,0.18272425249169436,0.9718640093786636,0.976556911376563
activity_stationary_walk,0.1877076411960133,0.9724501758499414,0.976556911376563
activity_stationary_walk,0.1893687707641196,0.9730363423212193,0.976556911376563
activity_stationary_walk,0.18992248062015504,0.9736225087924971,0.976556911376563
activity_stationary_walk,0.19269102990033224,0.9742086752637749,0.976556911376563
activity_stationary_walk,0.19656699889258028,0.9747948417350527,0.976556911376563
activity_stationary_walk,0.19712070874861573,0.9753810082063306,0.976556911376563
activity_stationary_walk,0.20487264673311184,0.9765533411488863,0.976556911376563
activity_stationary_walk,0.2081949058693245,0.9771395076201641,0.976556911376563
activity_stationary_walk,0.21650055370985605,0.9783118405627198,0.976556911376563
activity_stationary_walk,0.22148394241417496,0.9788980070339977,0.976556911376563
activity_stationary_walk,0.22868217054263565,0.9794841735052755,0.976556911376563
activity_stationary_walk,0.22978959025470652,0.9800703399765534,0.976556911376563
activity_stationary_walk,0.23809523809523808,0.9806565064478312,0.976556911376563
activity_stationary_walk,0.2425249169435216,0.981242672919109,0.976556911376563
activity_stationary_walk,0.2619047619047619,0.9818288393903869,0.976556911376563
activity_stationary_walk,0.2652270210409745,0.9830011723329426,0.976556911376563
activity_stationary_walk,0.2779623477297896,0.9835873388042204,0.976556911376563
activity_stationary_walk,0.27906976744186046,0.9841735052754983,0.976556911376563
activity_stationary_walk,0.28903654485049834,0.984759671746776,0.976556911376563
activity_stationary_walk,0.2901439645625692,0.9853458382180539,0.976556911376563
activity_stationary_walk,0.29069767441860467,0.9859320046893317,0.976556911376563
activity_stationary_walk,0.2918050941306755,0.9859320046893317,0.976556911376563
activity_stationary_walk,0.292358803986711,0.9865181711606096,0.976556911376563
activity_stationary_walk,0.2978959025470653,0.9871043376318874,0.976556911376563
activity_stationary_walk,0.3062015503875969,0.9882766705744431,0.976556911376563
activity_stationary_walk,0.32004429678848284,0.988862837045721,0.976556911376563
activity_stationary_walk,0.3388704318936877,0.9894490035169988,0.976556911376563
activity_stationary_walk,0.34219269102990035,0.9900351699882767,0.976556911376563
activity_stationary_walk,0.37375415282392027,0.9906213364595545,0.976556911376563
activity_stationary_walk,0.37652270210409744,0.9912075029308324,0.976556911376563
activity_stationary_walk,0.3815060908084164,0.9917936694021102,0.976556911376563
activity_stationary_walk,0.3953488372093023,0.9923798358733881,0.976556911376563
activity_stationary_walk,0.3959025470653378,0.9929660023446659,0.976556911376563
activity_stationary_walk,0.41805094130675524,0.9935521688159438,0.976556911376563
activity_stationary_walk,0.4263565891472868,0.9941383352872216,0.976556911376563
activity_stationary_walk,0.4274640088593577,0.9947245017584995,0.976556911376563
activity_stationary_walk,0.45348837209302323,0.9953106682297772,0.976556911376563
activity_stationary_walk,0.4601328903654485,0.9958968347010551,0.976556911376563
activity_stationary_walk,0.49778516057585825,0.9964830011723329,0.976556911376563
activity_stationary_walk,0.5254706533776301,0.9976553341148886,0.976556911376563
activity_stationary_walk,0.5968992248062015,0.9982415005861665,0.976556911376563
activity_stationary_walk,0.6478405315614618,0.9988276670574443,0.976556911376563
activity_stationary_walk,0.7037652270210409,0.9994138335287222,0.976556911376563
activity_stationary_walk,1.0,1.0,0.976556911376563
activity_sit_to_stand,0.0,0.0,0.9812069512482313
activity_sit_to_stand,0.0,0.0005858230814294083,0.9812069512482313
activity_sit_to_stand,0.0005537098560354374,0.28822495606326887,0.9812069512482313
activity_sit_to_stand,0.0011074197120708748,0.4182776801405975,0.9812069512482313
activity_sit_to_stand,0.0016611295681063123,0.4997070884592853,0.9812069512482313
activity_sit_to_stand,0.0022148394241417496,0.526654950205038,0.9812069512482313
activity_sit_to_stand,0.0033222591362126247,0.622729935559461,0.9812069512482313
activity_sit_to_stand,0.004429678848283499,0.6239015817223199,0.9812069512482313
activity_sit_to_stand,0.0049833887043189366,0.6578793204452256,0.9812069512482313
activity_sit_to_stand,0.005537098560354375,0.671353251318102,0.9812069512482313
activity_sit_to_stand,0.006090808416389812,0.6725248974809608,0.9812069512482313
activity_sit_to_stand,0.006090808416389812,0.6731107205623902,0.9812069512482313
activity_sit_to_stand,0.006644518272425249,0.6736965436438196,0.9812069512482313
activity_sit_to_stand,0.007198228128460687,0.6895137668424136,0.9812069512482313
activity_sit_to_stand,0.008305647840531562,0.6906854130052724,0.9812069512482313
activity_sit_to_stand,0.008859357696566999,0.7123608670181605,0.9812069512482313
activity_sit_to_stand,0.009413067552602437,0.7152899824253075,0.9812069512482313
activity_sit_to_stand,0.009966777408637873,0.7299355594610427,0.9812069512482313
activity_sit_to_stand,0.010520487264673311,0.7422378441710603,0.9812069512482313
activity_sit_to_stand,0.01107419712070875,0.7557117750439367,0.9812069512482313
activity_sit_to_stand,0.012181616832779624,0.7568834212067955,0.9812069512482313
activity_sit_to_stand,0.01273532668881506,0.7568834212067955,0.9812069512482313
activity_sit_to_stand,0.013289036544850499,0.7580550673696543,0.9812069512482313
activity_sit_to_stand,0.013842746400885935,0.7586408904510837,0.9812069512482313
activity_sit_to_stand,0.014396456256921373,0.7598125366139425,0.9812069512482313
activity_sit_to_stand,0.014950166112956811,0.7615700058582309,0.9812069512482313
activity_sit_to_stand,0.016057585825027684,0.7773872290568249,0.9812069512482313
