umap_1,umap_2,activity
6.966048,-7.053539,self_selected_gait_speed
-1.136754,3.5331519,sit_to_stand
14.695342,3.806589,stationary_walk
6.9507084,-7.1298847,tm_3kmh
10.584889,15.048539,romberg_closed
6.717669,-4.325719,self_selected_gait_speed
-2.013471,5.2243314,sit_to_stand
16.116585,3.3620796,stationary_walk
6.7878118,-4.513918,tm_3kmh
7.9453597,13.886311,romberg_closed
-2.966415,5.684657,sit_to_stand
16.560518,4.405174,stationary_walk
9.517164,12.837792,romberg_closed
9.009264,-3.8697863,self_selected_gait_speed
-0.86151683,2.818138,sit_to_stand
16.011677,6.627661,stationary_walk
8.833786,-4.008681,tm_3kmh
9.053972,14.0353365,romberg_closed
6.8533816,-6.4720893,self_selected_gait_speed
-0.4706695,3.6355553,sit_to_stand
14.559795,4.635078,stationary_walk
6.6750894,-6.5128713,tm_3kmh
11.349563,14.203834,romberg_closed
8.723136,-4.3177485,self_selected_gait_speed
-1.033095,2.9591775,sit_to_stand
14.980632,5.5691977,stationary_walk
8.923561,-4.3979125,tm_3kmh
9.422676,15.155576,romberg_closed
7.4279337,-6.1567063,self_selected_gait_speed
-2.6181366,5.5196056,sit_to_stand
15.9546795,3.4715543,stationary_walk
7.329442,-5.9555345,tm_3kmh
5.1987133,11.029889,romberg_closed
9.5696,-1.8527688,self_selected_gait_speed
-0.2619583,4.2787957,sit_to_stand
16.450907,6.618211,stationary_walk
9.591207,-1.8878961,tm_3kmh
5.304703,11.175114,romberg_closed
9.441759,-4.203324,self_selected_gait_speed
-1.702828,3.0766718,sit_to_stand
15.174289,5.3369102,stationary_walk
9.209112,-3.9770296,tm_3kmh
6.800149,12.211658,romberg_closed
6.4946966,-3.5485969,self_selected_gait_speed
-0.0004770612,5.2837143,sit_to_stand
15.315981,5.0407386,stationary_walk
6.2147684,-3.5250795,tm_3kmh
5.8046536,12.238613,romberg_closed
8.786684,-1.9815518,self_selected_gait_speed
-2.793847,4.921988,sit_to_stand
16.395824,3.901949,stationary_walk
8.77041,-1.9530048,tm_3kmh
11.140981,14.303188,romberg_closed
9.404102,-5.391794,self_selected_gait_speed
-0.33246046,3.0182464,sit_to_stand
14.633171,5.8347244,stationary_walk
9.527906,-5.179441,tm_3kmh
11.145814,13.987197,romberg_closed
4.684975,-3.57378,self_selected_gait_speed
0.2755951,3.7745605,sit_to_stand
15.044209,3.95626,stationary_walk
11.275135,14.18278,romberg_closed
7.94775,-5.0629807,self_selected_gait_speed
-0.0048181713,3.5557103,sit_to_stand
15.307061,3.9049554,stationary_walk
7.815914,-5.3411474,tm_3kmh
8.841307,12.95475,romberg_closed
9.00159,-5.504642,self_selected_gait_speed
-1.5416411,3.4863946,sit_to_stand
14.734404,5.929963,stationary_walk
8.831732,-5.611831,tm_3kmh
7.7939315,15.096217,romberg_closed
8.509279,-4.50366,self_selected_gait_speed
0.07516116,3.9168296,sit_to_stand
15.889912,4.153768,stationary_walk
8.602884,-4.3822637,tm_3kmh
8.940308,14.908546,romberg_closed
7.815027,-4.040655,self_selected_gait_speed
-1.653489,4.2138042,sit_to_stand
17.309185,5.53283,stationary_walk
7.8305535,-4.3740087,tm_3kmh
6.3285007,11.719904,romberg_closed
9.127472,-3.020119,self_selected_gait_speed
-1.8091725,5.7606263,sit_to_stand
16.167799,4.9902015,stationary_walk
9.199366,-2.9369347,tm_3kmh
11.125812,14.525037,romberg_closed
6.735873,-2.7025716,self_selected_gait_speed
-0.53130734,4.8231964,sit_to_stand
15.222074,3.5821354,stationary_walk
6.6298857,-2.5684927,tm_3kmh
5.8591266,11.721304,romberg_closed
8.111052,-2.7506044,self_selected_gait_speed
-1.9110001,4.698856,sit_to_stand
15.963442,6.43161,stationary_walk
8.191991,-2.61832,tm_3kmh
5.567071,11.483531,romberg_closed
9.519602,-3.4084516,self_selected_gait_speed
-2.032128,4.5148053,sit_to_stand
16.279325,5.599279,stationary_walk
9.573257,-3.3494658,tm_3kmh
6.116234,13.891157,romberg_closed
6.3754096,-3.6709816,self_selected_gait_speed
-2.6599054,5.7238245,sit_to_stand
17.50402,4.3963547,stationary_walk
6.34811,-3.8129916,tm_3kmh
6.915052,14.899902,romberg_closed
8.365209,-4.74009,self_selected_gait_speed
-2.8000708,5.8284206,sit_to_stand
17.85148,5.107808,stationary_walk
7.867577,-5.019218,tm_3kmh
5.971427,11.877805,romberg_closed
8.092522,-2.6485324,self_selected_gait_speed
-1.4030491,3.834191,sit_to_stand
15.88942,5.6093674,stationary_walk
8.047082,-2.4764574,tm_3kmh
6.8928285,12.228028,romberg_closed
8.912161,-6.5041995,self_selected_gait_speed
-3.184412,5.423618,sit_to_stand
17.153198,4.7274985,stationary_walk
9.017548,-6.473255,tm_3kmh
10.880229,14.861344,romberg_closed
8.370017,-5.5774527,self_selected_gait_speed
-1.891497,4.0301576,sit_to_stand
15.51706,4.06006,stationary_walk
7.945712,-5.4226604,tm_3kmh
7.514165,13.30829,romberg_closed
7.942595,-4.6937876,self_selected_gait_speed
-3.0232668,4.7331023,sit_to_stand
15.441407,5.9970036,stationary_walk
7.6461425,-4.7169623,tm_3kmh
8.623941,15.253729,romberg_closed
8.3132305,-3.8194435,self_selected_gait_speed
-1.5217699,5.1133833,sit_to_stand
15.320635,4.4493933,stationary_walk
9.07063,-3.5263271,tm_3kmh
9.946816,14.838947,romberg_closed
6.847098,-6.4995556,self_selected_gait_speed
-0.6680006,4.515485,sit_to_stand
15.730706,3.421411,stationary_walk
7.0422792,-6.5529284,tm_3kmh
5.60561,12.110002,romberg_closed
7.055107,-3.1985211,self_selected_gait_speed
-2.733889,4.1031966,sit_to_stand
16.778116,4.2933145,stationary_walk
7.006859,-3.506537,tm_3kmh
6.1440396,11.790297,romberg_closed
-0.42857295,5.4692874,sit_to_stand
16.442657,5.98973,stationary_walk
5.503249,11.957288,romberg_closed
9.66236,-3.9782941,self_selected_gait_speed
-3.0984018,5.3110294,sit_to_stand
17.06736,4.366225,stationary_walk
9.586502,-3.4188743,tm_3kmh
6.2856555,14.315057,romberg_closed
8.178083,-4.0025973,self_selected_gait_speed
-2.6440897,5.291344,sit_to_stand
17.579596,5.0238986,stationary_walk
8.071042,-4.0026636,tm_3kmh
5.7052503,11.373156,romberg_closed
5.629245,-5.500439,self_selected_gait_speed
-1.1109811,3.3658752,sit_to_stand
15.574712,5.2983813,stationary_walk
5.550225,-5.2322826,tm_3kmh
8.138299,14.51196,romberg_closed
8.73193,-4.565492,self_selected_gait_speed
-2.9834146,5.2757344,sit_to_stand
16.94681,5.473752,stationary_walk
8.169906,-3.9560528,tm_3kmh
9.30655,13.373782,romberg_closed
8.845612,-3.2390685,self_selected_gait_speed
-1.3429523,3.60537,sit_to_stand
15.139893,4.647414,stationary_walk
7.39301,-3.9012825,tm_3kmh
9.742202,13.991095,romberg_closed
7.2655044,-5.622024,self_selected_gait_speed
-1.6571277,3.7240965,sit_to_stand
15.429078,4.893733,stationary_walk
7.373803,-6.141119,tm_3kmh
6.682347,13.36386,romberg_closed
7.9982696,-3.6869922,self_selected_gait_speed
-3.256462,4.310947,sit_to_stand
16.647228,5.119599,stationary_walk
8.060964,-3.6994681,tm_3kmh
10.853247,14.666483,romberg_closed
8.021998,-4.9279256,self_selected_gait_speed
-1.7390904,3.2485228,sit_to_stand
15.14109,4.087324,stationary_walk
8.266547,-5.0699706,tm_3kmh
5.365764,11.358307,romberg_closed
8.097418,-2.905226,self_selected_gait_speed
-3.0403295,4.9784245,sit_to_stand
17.65813,6.458199,stationary_walk
7.9731565,-3.1460242,tm_3kmh
7.8133464,14.423241,romberg_closed
8.079679,-6.4171743,self_selected_gait_speed
-0.5705669,5.750328,sit_to_stand
16.027092,4.6928163,stationary_walk
7.957033,-6.494747,tm_3kmh
8.257327,14.951117,romberg_closed
8.380466,-3.884635,self_selected_gait_speed
-1.9283168,5.82788,sit_to_stand
17.509113,5.0583477,stationary_walk
8.0773535,-3.184003,tm_3kmh
6.2945437,13.196872,romberg_closed
7.7716484,-2.3851266,self_selected_gait_speed
-3.6413913,4.530131,sit_to_stand
17.80935,6.2652054,stationary_walk
7.8693194,-2.4300606,tm_3kmh
6.5573487,11.797347,romberg_closed
8.93333,-4.73984,self_selected_gait_speed
-1.5084836,3.188068,sit_to_stand
15.416301,4.9384036,stationary_walk
8.262722,-4.639231,tm_3kmh
10.128508,15.362149,romberg_closed
4.6477013,-3.3022356,self_selected_gait_speed
-0.16784307,4.673254,sit_to_stand
15.793372,3.0800486,stationary_walk
11.45837,14.396183,romberg_closed
8.917084,-5.4472604,self_selected_gait_speed
-1.1837384,3.1206968,sit_to_stand
14.398868,4.2250113,stationary_walk
8.832013,-4.8976235,tm_3kmh
8.336543,14.573058,romberg_closed
6.614508,-0.714843,self_selected_gait_speed
-2.2216442,4.76432,sit_to_stand
16.772116,5.539062,stationary_walk
6.694381,-0.7546862,tm_3kmh
10.921031,14.276608,romberg_closed
6.6491756,-2.8112738,self_selected_gait_speed
-1.450667,5.157155,sit_to_stand
14.570027,3.9473903,stationary_walk
5.665328,-1.8900752,tm_3kmh
7.5956116,13.724583,romberg_closed
6.8214593,-4.715704,self_selected_gait_speed
-1.8966558,4.337897,sit_to_stand
16.424318,4.259075,stationary_walk
6.9721518,-4.882211,tm_3kmh
8.30321,14.277961,romberg_closed
9.370586,-3.7460063,self_selected_gait_speed
-2.6351376,4.9186993,sit_to_stand
15.260958,4.4289827,stationary_walk
8.916761,-4.039517,tm_3kmh
11.037776,14.047058,romberg_closed
9.804895,-4.927555,self_selected_gait_speed
-1.3888799,3.225659,sit_to_stand
14.573299,5.1798906,stationary_walk
9.943684,-4.89258,tm_3kmh
8.320855,15.490418,romberg_closed
-0.68810695,4.9635625,sit_to_stand
16.952518,4.5817056,stationary_walk
11.478976,14.466964,romberg_closed
9.484048,-6.146359,self_selected_gait_speed
-0.2615076,3.0009909,sit_to_stand
14.436332,3.6338882,stationary_walk
9.524492,-6.1282578,tm_3kmh
8.388742,15.422849,romberg_closed
7.6688156,-5.7921686,self_selected_gait_speed
-1.0420028,5.674883,sit_to_stand
16.422657,3.5773714,stationary_walk
7.906949,-5.804721,tm_3kmh
9.388059,14.609406,romberg_closed
8.943243,-4.718437,self_selected_gait_speed
-1.6306471,5.8312573,sit_to_stand
15.141264,3.917707,stationary_walk
7.935995,-4.866979,tm_3kmh
6.8428273,11.9753065,romberg_closed
5.87815,-4.2948847,self_selected_gait_speed
-1.7458667,3.2868674,sit_to_stand
15.4074135,4.1778293,stationary_walk
5.9766874,-3.8925872,tm_3kmh
7.0017643,13.044106,romberg_closed
8.663489,-3.9440062,self_selected_gait_speed
0.2946544,5.066591,sit_to_stand
14.791343,4.69408,stationary_walk
8.597732,-3.9409537,tm_3kmh
9.542619,13.391733,romberg_closed
7.4876027,-6.195726,self_selected_gait_speed
-1.2402649,3.2483244,sit_to_stand
14.815363,4.679611,stationary_walk
7.1922755,-5.4866214,tm_3kmh
8.170052,13.484073,romberg_closed
6.107592,-3.2792513,self_selected_gait_speed
-0.47910374,3.540797,sit_to_stand
13.632668,4.4132867,stationary_walk
5.6942472,-4.0308347,tm_3kmh
9.664986,15.0100155,romberg_closed
8.268229,-5.3165336,self_selected_gait_speed
-1.2141721,4.6612215,sit_to_stand
15.677092,4.800072,stationary_walk
8.178606,-5.291916,tm_3kmh
6.011789,11.796225,romberg_closed
9.037596,-4.933715,self_selected_gait_speed
-1.283204,4.8132396,sit_to_stand
15.480861,5.391631,stationary_walk
9.097582,-5.026503,tm_3kmh
9.975259,14.999121,romberg_closed
5.1431103,-3.3665636,self_selected_gait_speed
-1.1667595,4.6571074,sit_to_stand
13.86899,4.160284,stationary_walk
5.357603,-3.3231997,tm_3kmh
11.023579,13.672021,romberg_closed
7.1617455,-4.9359374,self_selected_gait_speed
-0.38457286,3.6220171,sit_to_stand
14.521775,4.791015,stationary_walk
7.136691,-5.0145473,tm_3kmh
6.4792924,12.100217,romberg_closed
8.160191,-3.4781125,self_selected_gait_speed
-2.79137,4.744973,sit_to_stand
17.560635,6.2003613,stationary_walk
5.510304,-3.1142712,tm_3kmh
7.7454624,14.09898,romberg_closed
7.1843667,-5.2978706,self_selected_gait_speed
-2.0075898,4.495198,sit_to_stand
13.713051,4.487618,stationary_walk
6.4431705,-3.8304667,tm_3kmh
9.226868,14.012904,romberg_closed
6.4901676,-3.416831,self_selected_gait_speed
-0.82713395,4.688544,sit_to_stand
15.857295,5.6164923,stationary_walk
5.9658227,-3.1833603,tm_3kmh
5.696695,12.103896,romberg_closed
7.0909715,-3.099335,self_selected_gait_speed
-1.9423095,6.104761,sit_to_stand
16.681023,6.324608,stationary_walk
7.8309045,-3.305024,tm_3kmh
7.1523867,14.119278,romberg_closed
9.013046,-3.297799,self_selected_gait_speed
-3.3149946,4.9902234,sit_to_stand
16.722486,6.1822186,stationary_walk
9.160064,-3.999952,tm_3kmh
9.986466,14.169489,romberg_closed
6.2665887,-5.848971,self_selected_gait_speed
-2.6741061,4.0710273,sit_to_stand
16.127089,4.144223,stationary_walk
5.965899,-5.508718,tm_3kmh
9.448356,15.006422,romberg_closed
6.3786945,-1.5472256,self_selected_gait_speed
-1.1745567,5.0624537,sit_to_stand
16.982632,3.9837306,stationary_walk
6.344242,-1.537811,tm_3kmh
11.029357,14.742263,romberg_closed
9.680821,-4.9880266,self_selected_gait_speed
0.07972439,3.645997,sit_to_stand
15.150132,4.0125003,stationary_walk
9.652738,-4.8703895,tm_3kmh
5.4211884,11.8952675,romberg_closed
8.252552,-6.50745,self_selected_gait_speed
-0.24675676,4.0288877,sit_to_stand
15.86413,5.3001165,stationary_walk
7.4081993,-6.232134,tm_3kmh
8.218822,15.095262,romberg_closed
7.7419124,-6.3157873,self_selected_gait_speed
-1.8259995,5.6660395,sit_to_stand
16.789122,5.3511624,stationary_walk
7.7068744,-5.9735126,tm_3kmh
7.400785,13.70983,romberg_closed
5.282549,-1.4625189,self_selected_gait_speed
-1.9559444,3.0024786,sit_to_stand
16.629581,5.8548303,stationary_walk
5.237766,-1.4511224,tm_3kmh
9.2527,12.743816,romberg_closed
-0.2926477,5.225011,sit_to_stand
15.06581,6.1618695,stationary_walk
6.3946013,11.766378,romberg_closed
9.403438,-3.5966988,self_selected_gait_speed
-2.8565805,4.250001,sit_to_stand
16.737812,4.3675914,stationary_walk
8.788372,-3.6711366,tm_3kmh
11.188434,14.726056,romberg_closed
8.653805,-5.6117673,self_selected_gait_speed
-0.15275088,3.1153991,sit_to_stand
14.277281,3.7806113,stationary_walk
9.472178,13.861429,romberg_closed
5.547022,-5.3946795,self_selected_gait_speed
-2.1267517,3.7206068,sit_to_stand
16.35487,3.7767591,stationary_walk
5.434771,-5.385983,tm_3kmh
8.685987,15.329134,romberg_closed
7.391603,-4.773706,self_selected_gait_speed
-0.40487024,4.2232156,sit_to_stand
16.491484,3.4597156,stationary_walk
5.7100697,-4.6352644,tm_3kmh
5.3804436,11.695462,romberg_closed
7.7987356,-1.9806365,self_selected_gait_speed
-3.1926887,5.430568,sit_to_stand
17.696384,4.892222,stationary_walk
8.232213,-2.0019555,tm_3kmh
9.541144,14.084137,romberg_closed
5.6916227,-4.105115,self_selected_gait_speed
-0.65243304,5.558139,sit_to_stand
15.342696,4.5192404,stationary_walk
6.282032,-4.294427,tm_3kmh
7.1829004,12.993368,romberg_closed
9.069562,-2.510392,self_selected_gait_speed
-2.5395691,3.856166,sit_to_stand
15.465384,5.520481,stationary_walk
7.5567827,13.737494,romberg_closed
8.0600605,-5.211752,self_selected_gait_speed
-2.9135244,4.4786835,sit_to_stand
13.862638,4.768919,stationary_walk
8.007097,-5.441728,tm_3kmh
9.356603,14.873419,romberg_closed
6.603443,-2.4402914,self_selected_gait_speed
-3.0480688,5.561551,sit_to_stand
16.010654,4.9891677,stationary_walk
6.4873924,-2.6912293,tm_3kmh
5.459181,11.2330065,romberg_closed
-3.2162385,4.483442,sit_to_stand
17.483807,6.915611,stationary_walk
8.886449,14.917884,romberg_closed
7.063726,-6.218856,self_selected_gait_speed
-0.36869654,4.8424067,sit_to_stand
16.39124,4.453895,stationary_walk
7.3511147,-6.263458,tm_3kmh
6.3127313,11.690959,romberg_closed
8.240004,-2.5345771,self_selected_gait_speed
-0.26873216,4.7450204,sit_to_stand
17.34147,5.791852,stationary_walk
8.264055,-2.4369366,tm_3kmh
9.430692,14.3803,romberg_closed
6.5160933,-0.55863893,self_selected_gait_speed
-3.1559086,5.54831,sit_to_stand
14.561892,3.8273687,stationary_walk
6.512284,-0.556531,tm_3kmh
6.26397,12.199534,romberg_closed
8.036538,-3.3173952,self_selected_gait_speed
-2.9042835,5.433652,sit_to_stand
16.634268,6.191018,stationary_walk
8.010057,-3.1277294,tm_3kmh
5.8646426,12.251409,romberg_closed
8.390644,-4.114178,self_selected_gait_speed
0.05892204,4.7684,sit_to_stand
15.005367,5.1262555,stationary_walk
8.320493,-4.360132,tm_3kmh
5.3295603,11.501938,romberg_closed
9.770211,-2.3649259,self_selected_gait_speed
-2.812531,3.340629,sit_to_stand
17.098402,7.04795,stationary_walk
9.657902,-2.2313704,tm_3kmh
6.4009647,11.680983,romberg_closed
9.597738,-3.2262924,self_selected_gait_speed
-2.490083,3.813124,sit_to_stand
17.106224,6.755296,stationary_walk
9.6110525,-3.0471091,tm_3kmh
8.911021,13.66515,romberg_closed
7.2575173,-3.9278135,self_selected_gait_speed
-1.4844061,3.7636478,sit_to_stand
16.071154,3.6025455,stationary_walk
7.1725698,-3.8468618,tm_3kmh
6.808151,14.704196,romberg_closed
7.285231,-4.3811026,self_selected_gait_speed
-2.181084,5.11041,sit_to_stand
17.743246,5.207796,stationary_walk
7.6147046,-4.3799977,tm_3kmh
10.551544,13.808855,romberg_closed
7.0443535,-4.908133,self_selected_gait_speed
-0.1599973,3.4478433,sit_to_stand
14.659466,4.134753,stationary_walk
7.158156,-5.0177083,tm_3kmh
6.97614,13.640215,romberg_closed
7.8224673,-4.1730475,self_selected_gait_speed
-1.8081008,4.716175,sit_to_stand
16.186625,5.566498,stationary_walk
7.9749966,-4.165983,tm_3kmh
10.693189,13.709901,romberg_closed
9.229976,-2.1427405,self_selected_gait_speed
-0.19060363,4.521611,sit_to_stand
14.90751,5.3575907,stationary_walk
9.267103,-2.0745413,tm_3kmh
7.467847,14.034283,romberg_closed
6.963946,-3.835097,self_selected_gait_speed
-2.568314,3.3854475,sit_to_stand
16.32383,6.410148,stationary_walk
7.051555,-3.585247,tm_3kmh
6.4127517,14.105418,romberg_closed
8.970214,-5.513728,self_selected_gait_speed
-3.1096032,5.3613977,sit_to_stand
17.69781,5.7184606,stationary_walk
9.120234,-5.401904,tm_3kmh
7.724059,15.179291,romberg_closed
7.860796,-4.3493023,self_selected_gait_speed
-2.2675827,5.8671594,sit_to_stand
16.875706,4.375246,stationary_walk
8.444802,-3.8868668,tm_3kmh
10.078985,15.059861,romberg_closed
9.5133505,-4.8236823,self_selected_gait_speed
-3.181933,5.098825,sit_to_stand
14.512781,4.405183,stationary_walk
9.70705,-4.807148,tm_3kmh
10.217569,14.43456,romberg_closed
6.778102,-7.0275774,self_selected_gait_speed
0.038472984,4.189854,sit_to_stand
15.446942,3.407954,stationary_walk
7.2526913,-6.997794,tm_3kmh
9.410223,15.14688,romberg_closed
7.8941255,-4.2895555,self_selected_gait_speed
-1.8508724,6.0484576,sit_to_stand
16.405788,4.4584217,stationary_walk
8.129002,-4.3788037,tm_3kmh
8.201954,13.952429,romberg_closed
6.370343,-5.8728623,self_selected_gait_speed
-0.928599,5.1241813,sit_to_stand
16.738888,4.479939,stationary_walk
6.2985387,-6.030448,tm_3kmh
7.3181477,13.863643,romberg_closed
8.601067,-2.7544134,self_selected_gait_speed
-3.5188842,5.0709023,sit_to_stand
16.484186,5.181023,stationary_walk
8.795703,-2.9394152,tm_3kmh
9.560873,15.280594,romberg_closed
7.92308,-6.6537027,self_selected_gait_speed
-1.5786104,4.704884,sit_to_stand
15.983917,3.286897,stationary_walk
7.838026,-6.3409786,tm_3kmh
6.437321,12.361374,romberg_closed
8.489019,-4.4416914,self_selected_gait_speed
-3.76427,4.379676,sit_to_stand
16.993994,6.287195,stationary_walk
8.08914,-4.7087584,tm_3kmh
9.42901,14.788511,romberg_closed
5.3743367,-1.7116581,self_selected_gait_speed
-1.6929696,4.3159785,sit_to_stand
15.006662,4.2868037,stationary_walk
5.5391088,-1.8150407,tm_3kmh
6.0708857,14.07216,romberg_closed
7.830727,-2.9055326,self_selected_gait_speed
-1.8304359,3.8800426,sit_to_stand
17.352736,5.2246056,stationary_walk
7.735287,-2.7614653,tm_3kmh
10.161429,15.415022,romberg_closed
8.500871,-2.8969352,self_selected_gait_speed
-3.0002851,5.698937,sit_to_stand
14.778847,3.7058673,stationary_walk
8.673609,-3.2809644,tm_3kmh
8.458999,14.009119,romberg_closed
8.890167,-2.5895803,self_selected_gait_speed
-0.5137985,5.137528,sit_to_stand
15.94075,5.63031,stationary_walk
7.902801,-3.0337293,tm_3kmh
5.970902,13.843941,romberg_closed
6.9536047,-2.7890542,self_selected_gait_speed
-2.215744,5.556062,sit_to_stand
17.580393,5.8727255,stationary_walk
7.0881953,-3.442471,tm_3kmh
7.166631,12.682017,romberg_closed
9.27439,-3.4689898,self_selected_gait_speed
-0.60348773,4.408287,sit_to_stand
16.683582,5.195991,stationary_walk
9.05509,-3.4333286,tm_3kmh
8.3800125,13.868702,romberg_closed
6.253165,-1.8423995,self_selected_gait_speed
-0.59355307,4.6631117,sit_to_stand
15.883553,5.2112904,stationary_walk
6.228814,-1.7912103,tm_3kmh
9.388504,15.304103,romberg_closed
8.191432,-6.4428973,self_selected_gait_speed
-0.7675512,4.1035256,sit_to_stand
15.573352,4.085149,stationary_walk
7.859844,-6.196041,tm_3kmh
10.556168,14.069321,romberg_closed
8.134281,-3.6245196,self_selected_gait_speed
-0.16105898,5.552991,sit_to_stand
14.477568,3.7696276,stationary_walk
8.605117,-3.6783931,tm_3kmh
8.519309,14.087981,romberg_closed
6.8430686,-1.6446137,self_selected_gait_speed
